--Game for all players in current generation--

[2013.06.23 14:36:59 Generation #1 - Move #144519 - Robot Genetic 2]
[2013.06.23 14:37:29 Generation #1 - Move #145009 - Robot Genetic 1]
[2013.06.23 14:37:59 Generation #1 - Move #145506 - Robot Genetic 2]
[2013.06.23 14:38:29 Generation #1 - Move #145992 - Robot Genetic 2]
[2013.06.23 14:38:59 Generation #1 - Move #146486 - Robot Genetic 1]
[2013.06.23 14:39:29 Generation #1 - Move #146970 - Robot Genetic 1]
[2013.06.23 14:39:59 Generation #1 - Move #147443 - Robot Genetic 1]
[2013.06.23 14:40:29 Generation #1 - Move #147916 - Robot Genetic 2]
[2013.06.23 14:40:59 Generation #1 - Move #148399 - Robot Genetic 1]
[2013.06.23 14:41:29 Generation #1 - Move #148877 - Robot Genetic 2]
[2013.06.23 14:41:59 Generation #1 - Move #149363 - Robot Genetic 1]
[2013.06.23 14:42:29 Generation #1 - Move #149829 - Robot Genetic 2]
[2013.06.23 14:42:59 Generation #1 - Move #150301 - Robot Genetic 2]
[2013.06.23 14:43:29 Generation #1 - Move #150772 - Robot Genetic 1]
[2013.06.23 14:43:59 Generation #1 - Move #151248 - Robot Genetic 1]
[2013.06.23 14:44:29 Generation #1 - Move #151738 - Robot Genetic 1]
[2013.06.23 14:44:59 Generation #1 - Move #152253 - Robot Genetic 1]
[2013.06.23 14:45:29 Generation #1 - Move #152737 - Robot Genetic 1]
[2013.06.23 14:45:59 Generation #1 - Move #153214 - Robot Genetic 1]
[2013.06.23 14:46:29 Generation #1 - Move #153700 - Robot Genetic 1]
[2013.06.23 14:46:59 Generation #1 - Move #154163 - Robot Genetic 2]
[2013.06.23 14:47:29 Generation #1 - Move #154652 - Robot Genetic 1]
[2013.06.23 14:47:59 Generation #1 - Move #155150 - Robot Genetic 1]
[2013.06.23 14:48:29 Generation #1 - Move #155637 - Robot Genetic 1]
[2013.06.23 14:48:59 Generation #1 - Move #156112 - Robot Genetic 2]
[2013.06.23 14:49:29 Generation #1 - Move #156593 - Robot Genetic 1]
[2013.06.23 14:49:59 Generation #1 - Move #157060 - Robot Genetic 1]
[2013.06.23 14:50:29 Generation #1 - Move #157526 - Robot Genetic 2]
[2013.06.23 14:50:59 Generation #1 - Move #157999 - Robot Genetic 1]
[2013.06.23 14:51:29 Generation #1 - Move #158485 - Robot Genetic 1]
[2013.06.23 14:51:59 Generation #1 - Move #158938 - Robot Genetic 2]
[2013.06.23 14:52:29 Generation #1 - Move #159445 - Robot Genetic 1]
[2013.06.23 14:52:59 Generation #1 - Move #159925 - Robot Genetic 2]
[2013.06.23 14:53:29 Generation #1 - Move #160427 - Robot Genetic 2]
[2013.06.23 14:53:59 Generation #1 - Move #160906 - Robot Genetic 1]
[2013.06.23 14:54:29 Generation #1 - Move #161364 - Robot Genetic 2]
[2013.06.23 14:54:59 Generation #1 - Move #161850 - Robot Genetic 2]
[2013.06.23 14:55:29 Generation #1 - Move #162338 - Robot Genetic 1]
[2013.06.23 14:55:59 Generation #1 - Move #162810 - Robot Genetic 1]
[2013.06.23 14:56:29 Generation #1 - Move #163280 - Robot Genetic 1]
[2013.06.23 14:56:59 Generation #1 - Move #163755 - Robot Genetic 1]
[2013.06.23 14:57:29 Generation #1 - Move #164234 - Robot Genetic 1]
[2013.06.23 14:57:59 Generation #1 - Move #164728 - Robot Genetic 1]
[2013.06.23 14:58:29 Generation #1 - Move #165240 - Robot Genetic 1]
[2013.06.23 14:58:59 Generation #1 - Move #165712 - Robot Genetic 2]
[2013.06.23 14:59:29 Generation #1 - Move #166193 - Robot Genetic 1]
[2013.06.23 14:59:59 Generation #1 - Move #166671 - Robot Genetic 2]
[2013.06.23 15:00:29 Generation #1 - Move #167160 - Robot Genetic 1]
[2013.06.23 15:00:59 Generation #1 - Move #167651 - Robot Genetic 1]
[2013.06.23 15:01:29 Generation #1 - Move #168124 - Robot Genetic 2]
[2013.06.23 15:01:59 Generation #1 - Move #168609 - Robot Genetic 2]
[2013.06.23 15:02:29 Generation #1 - Move #169103 - Robot Genetic 1]
[2013.06.23 15:02:59 Generation #1 - Move #169588 - Robot Genetic 2]
[2013.06.23 15:03:29 Generation #1 - Move #170093 - Robot Genetic 2]
[2013.06.23 15:03:59 Generation #1 - Move #170593 - Robot Genetic 2]
[2013.06.23 15:04:29 Generation #1 - Move #171074 - Robot Genetic 1]
[2013.06.23 15:04:59 Generation #1 - Move #171549 - Robot Genetic 1]
[2013.06.23 15:05:29 Generation #1 - Move #172040 - Robot Genetic 1]
[2013.06.23 15:05:59 Generation #1 - Move #172529 - Robot Genetic 2]
[2013.06.23 15:06:29 Generation #1 - Move #173028 - Robot Genetic 2]
[2013.06.23 15:06:59 Generation #1 - Move #173520 - Robot Genetic 2]
[2013.06.23 15:07:29 Generation #1 - Move #174030 - Robot Genetic 1]
[2013.06.23 15:07:59 Generation #1 - Move #174524 - Robot Genetic 1]
[2013.06.23 15:08:29 Generation #1 - Move #175002 - Robot Genetic 1]
[2013.06.23 15:08:59 Generation #1 - Move #175467 - Robot Genetic 2]
[2013.06.23 15:09:29 Generation #1 - Move #175970 - Robot Genetic 1]
[2013.06.23 15:09:59 Generation #1 - Move #176453 - Robot Genetic 2]
[2013.06.23 15:10:29 Generation #1 - Move #176919 - Robot Genetic 1]
[2013.06.23 15:10:59 Generation #1 - Move #177417 - Robot Genetic 1]
[2013.06.23 15:11:29 Generation #1 - Move #177894 - Robot Genetic 2]
[2013.06.23 15:11:59 Generation #1 - Move #178357 - Robot Genetic 2]
[2013.06.23 15:12:29 Generation #1 - Move #178827 - Robot Genetic 1]
[2013.06.23 15:12:59 Generation #1 - Move #179257 - Robot Genetic 1]
[2013.06.23 15:13:29 Generation #1 - Move #179740 - Robot Genetic 2]
[2013.06.23 15:13:59 Generation #1 - Move #180218 - Robot Genetic 1]
[2013.06.23 15:14:29 Generation #1 - Move #180721 - Robot Genetic 2]
[2013.06.23 15:14:59 Generation #1 - Move #181188 - Robot Genetic 1]
[2013.06.23 15:15:29 Generation #1 - Move #181638 - Robot Genetic 1]
[2013.06.23 15:15:59 Generation #1 - Move #182087 - Robot Genetic 1]
[2013.06.23 15:16:29 Generation #1 - Move #182579 - Robot Genetic 1]
[2013.06.23 15:16:59 Generation #1 - Move #183055 - Robot Genetic 2]
[2013.06.23 15:17:29 Generation #1 - Move #183540 - Robot Genetic 1]
[2013.06.23 15:17:59 Generation #1 - Move #184022 - Robot Genetic 1]
[2013.06.23 15:18:29 Generation #1 - Move #184510 - Robot Genetic 2]
[2013.06.23 15:18:59 Generation #1 - Move #184971 - Robot Genetic 2]
[2013.06.23 15:19:29 Generation #1 - Move #185468 - Robot Genetic 2]
[2013.06.23 15:19:59 Generation #1 - Move #185939 - Robot Genetic 2]
[2013.06.23 15:20:29 Generation #1 - Move #186434 - Robot Genetic 1]
[2013.06.23 15:20:59 Generation #1 - Move #186930 - Robot Genetic 1]
[2013.06.23 15:21:29 Generation #1 - Move #187406 - Robot Genetic 1]
[2013.06.23 15:21:59 Generation #1 - Move #187878 - Robot Genetic 2]
[2013.06.23 15:22:29 Generation #1 - Move #188364 - Robot Genetic 2]
[2013.06.23 15:22:59 Generation #1 - Move #188856 - Robot Genetic 1]
[2013.06.23 15:23:29 Generation #1 - Move #189343 - Robot Genetic 1]
[2013.06.23 15:23:59 Generation #1 - Move #189819 - Robot Genetic 2]
[2013.06.23 15:24:29 Generation #1 - Move #190290 - Robot Genetic 1]
[2013.06.23 15:24:59 Generation #1 - Move #190762 - Robot Genetic 1]
[2013.06.23 15:25:29 Generation #1 - Move #191243 - Robot Genetic 2]
[2013.06.23 15:25:59 Generation #1 - Move #191723 - Robot Genetic 2]
[2013.06.23 15:26:29 Generation #1 - Move #192209 - Robot Genetic 2]
[2013.06.23 15:26:59 Generation #1 - Move #192678 - Robot Genetic 1]
[2013.06.23 15:27:29 Generation #1 - Move #193158 - Robot Genetic 2]
[2013.06.23 15:27:59 Generation #1 - Move #193638 - Robot Genetic 1]
[2013.06.23 15:28:29 Generation #1 - Move #194122 - Robot Genetic 1]
[2013.06.23 15:28:59 Generation #1 - Move #194604 - Robot Genetic 2]
[2013.06.23 15:29:29 Generation #1 - Move #195082 - Robot Genetic 2]
[2013.06.23 15:29:59 Generation #1 - Move #195583 - Robot Genetic 1]
[2013.06.23 15:30:29 Generation #1 - Move #196067 - Robot Genetic 1]
[2013.06.23 15:30:59 Generation #1 - Move #196545 - Robot Genetic 2]
[2013.06.23 15:31:29 Generation #1 - Move #197038 - Robot Genetic 1]
[2013.06.23 15:31:59 Generation #1 - Move #197518 - Robot Genetic 2]
[2013.06.23 15:32:29 Generation #1 - Move #198014 - Robot Genetic 2]
[2013.06.23 15:32:59 Generation #1 - Move #198481 - Robot Genetic 2]
[2013.06.23 15:33:29 Generation #1 - Move #198956 - Robot Genetic 1]
[2013.06.23 15:33:59 Generation #1 - Move #199443 - Robot Genetic 2]
[2013.06.23 15:34:29 Generation #1 - Move #199925 - Robot Genetic 2]
[2013.06.23 15:34:59 Generation #1 - Move #200384 - Robot Genetic 1]
[2013.06.23 15:35:29 Generation #1 - Move #200865 - Robot Genetic 2]
[2013.06.23 15:35:59 Generation #1 - Move #201337 - Robot Genetic 2]
[2013.06.23 15:36:29 Generation #1 - Move #201821 - Robot Genetic 1]
[2013.06.23 15:36:59 Generation #1 - Move #202296 - Robot Genetic 2]
[2013.06.23 15:37:29 Generation #1 - Move #202775 - Robot Genetic 2]
[2013.06.23 15:37:59 Generation #1 - Move #203264 - Robot Genetic 1]
[2013.06.23 15:38:29 Generation #1 - Move #203735 - Robot Genetic 2]
[2013.06.23 15:38:59 Generation #1 - Move #204220 - Robot Genetic 2]
[2013.06.23 15:39:29 Generation #1 - Move #204705 - Robot Genetic 2]
[2013.06.23 15:39:59 Generation #1 - Move #205171 - Robot Genetic 2]
[2013.06.23 15:40:29 Generation #1 - Move #205631 - Robot Genetic 2]
[2013.06.23 15:40:59 Generation #1 - Move #206105 - Robot Genetic 1]
[2013.06.23 15:41:29 Generation #1 - Move #206600 - Robot Genetic 1]
[2013.06.23 15:41:59 Generation #1 - Move #207095 - Robot Genetic 1]
[2013.06.23 15:42:29 Generation #1 - Move #207572 - Robot Genetic 2]
[2013.06.23 15:42:59 Generation #1 - Move #208055 - Robot Genetic 2]
[2013.06.23 15:43:29 Generation #1 - Move #208544 - Robot Genetic 1]
[2013.06.23 15:43:59 Generation #1 - Move #209025 - Robot Genetic 2]
[2013.06.23 15:44:29 Generation #1 - Move #209516 - Robot Genetic 2]
[2013.06.23 15:44:59 Generation #1 - Move #210014 - Robot Genetic 2]
[2013.06.23 15:45:29 Generation #1 - Move #210502 - Robot Genetic 2]
[2013.06.23 15:45:59 Generation #1 - Move #210995 - Robot Genetic 2]
[2013.06.23 15:46:29 Generation #1 - Move #211475 - Robot Genetic 2]
[2013.06.23 15:46:59 Generation #1 - Move #211948 - Robot Genetic 2]
[2013.06.23 15:47:29 Generation #1 - Move #212425 - Robot Genetic 1]
[2013.06.23 15:47:59 Generation #1 - Move #212905 - Robot Genetic 2]
[2013.06.23 15:48:29 Generation #1 - Move #213399 - Robot Genetic 1]
[2013.06.23 15:48:59 Generation #1 - Move #213888 - Robot Genetic 2]
[2013.06.23 15:49:29 Generation #1 - Move #214370 - Robot Genetic 2]
[2013.06.23 15:49:59 Generation #1 - Move #214851 - Robot Genetic 2]
[2013.06.23 15:50:29 Generation #1 - Move #215336 - Robot Genetic 1]
[2013.06.23 15:50:59 Generation #1 - Move #215800 - Robot Genetic 1]
[2013.06.23 15:51:29 Generation #1 - Move #216295 - Robot Genetic 1]
[2013.06.23 15:51:59 Generation #1 - Move #216788 - Robot Genetic 2]
[2013.06.23 15:52:29 Generation #1 - Move #217269 - Robot Genetic 1]
[2013.06.23 15:52:59 Generation #1 - Move #217754 - Robot Genetic 2]
[2013.06.23 15:53:29 Generation #1 - Move #218222 - Robot Genetic 1]
[2013.06.23 15:53:59 Generation #1 - Move #218708 - Robot Genetic 1]
[2013.06.23 15:54:29 Generation #1 - Move #219188 - Robot Genetic 1]
[2013.06.23 15:54:59 Generation #1 - Move #219672 - Robot Genetic 1]
[2013.06.23 15:55:29 Generation #1 - Move #220150 - Robot Genetic 2]
[2013.06.23 15:55:59 Generation #1 - Move #220643 - Robot Genetic 1]
[2013.06.23 15:56:29 Generation #1 - Move #221117 - Robot Genetic 1]
[2013.06.23 15:56:59 Generation #1 - Move #221578 - Robot Genetic 2]
[2013.06.23 15:57:29 Generation #1 - Move #222051 - Robot Genetic 2]
[2013.06.23 15:57:59 Generation #1 - Move #222537 - Robot Genetic 2]
[2013.06.23 15:58:29 Generation #1 - Move #223013 - Robot Genetic 1]
[2013.06.23 15:58:59 Generation #1 - Move #223509 - Robot Genetic 1]
[2013.06.23 15:59:29 Generation #1 - Move #223991 - Robot Genetic 1]
[2013.06.23 15:59:59 Generation #1 - Move #224477 - Robot Genetic 1]
[2013.06.23 16:00:29 Generation #1 - Move #224958 - Robot Genetic 2]
[2013.06.23 16:00:59 Generation #1 - Move #225452 - Robot Genetic 2]
[2013.06.23 16:01:29 Generation #1 - Move #225929 - Robot Genetic 2]
[2013.06.23 16:01:59 Generation #1 - Move #226427 - Robot Genetic 2]
[2013.06.23 16:02:29 Generation #1 - Move #226912 - Robot Genetic 2]
[2013.06.23 16:02:59 Generation #1 - Move #227390 - Robot Genetic 1]
[2013.06.23 16:03:29 Generation #1 - Move #227878 - Robot Genetic 2]
[2013.06.23 16:03:59 Generation #1 - Move #228374 - Robot Genetic 2]
[2013.06.23 16:04:29 Generation #1 - Move #228873 - Robot Genetic 2]
[2013.06.23 16:04:59 Generation #1 - Move #229358 - Robot Genetic 1]
[2013.06.23 16:05:29 Generation #1 - Move #229851 - Robot Genetic 2]
[2013.06.23 16:05:59 Generation #1 - Move #230352 - Robot Genetic 2]
[2013.06.23 16:06:29 Generation #1 - Move #230832 - Robot Genetic 1]
[2013.06.23 16:06:59 Generation #1 - Move #231300 - Robot Genetic 1]
[2013.06.23 16:07:29 Generation #1 - Move #231785 - Robot Genetic 2]
[2013.06.23 16:07:59 Generation #1 - Move #232268 - Robot Genetic 2]
[2013.06.23 16:08:29 Generation #1 - Move #232742 - Robot Genetic 1]
[2013.06.23 16:08:59 Generation #1 - Move #233225 - Robot Genetic 1]
[2013.06.23 16:09:29 Generation #1 - Move #233690 - Robot Genetic 1]
[2013.06.23 16:09:59 Generation #1 - Move #234181 - Robot Genetic 1]
[2013.06.23 16:10:29 Generation #1 - Move #234679 - Robot Genetic 2]
[2013.06.23 16:10:59 Generation #1 - Move #235151 - Robot Genetic 2]
[2013.06.23 16:11:29 Generation #1 - Move #235644 - Robot Genetic 1]
[2013.06.23 16:11:59 Generation #1 - Move #236124 - Robot Genetic 2]
[2013.06.23 16:12:29 Generation #1 - Move #236609 - Robot Genetic 2]
[2013.06.23 16:12:59 Generation #1 - Move #237097 - Robot Genetic 2]
[2013.06.23 16:13:29 Generation #1 - Move #237588 - Robot Genetic 1]
[2013.06.23 16:13:59 Generation #1 - Move #238055 - Robot Genetic 2]
[2013.06.23 16:14:29 Generation #1 - Move #238502 - Robot Genetic 1]
[2013.06.23 16:14:59 Generation #1 - Move #238942 - Robot Genetic 2]
[2013.06.23 16:15:29 Generation #1 - Move #239390 - Robot Genetic 1]
[2013.06.23 16:15:59 Generation #1 - Move #239867 - Robot Genetic 1]
[2013.06.23 16:16:29 Generation #1 - Move #240339 - Robot Genetic 1]
[2013.06.23 16:16:59 Generation #1 - Move #240814 - Robot Genetic 1]
[2013.06.23 16:17:29 Generation #1 - Move #241267 - Robot Genetic 1]
[2013.06.23 16:17:59 Generation #1 - Move #241756 - Robot Genetic 2]
[2013.06.23 16:18:29 Generation #1 - Move #242245 - Robot Genetic 2]
[2013.06.23 16:18:59 Generation #1 - Move #242726 - Robot Genetic 1]
[2013.06.23 16:19:29 Generation #1 - Move #243203 - Robot Genetic 1]
[2013.06.23 16:19:59 Generation #1 - Move #243682 - Robot Genetic 2]
[2013.06.23 16:20:29 Generation #1 - Move #244170 - Robot Genetic 2]
[2013.06.23 16:20:59 Generation #1 - Move #244649 - Robot Genetic 2]
[2013.06.23 16:21:29 Generation #1 - Move #245122 - Robot Genetic 2]
[2013.06.23 16:21:59 Generation #1 - Move #245598 - Robot Genetic 2]
[2013.06.23 16:22:29 Generation #1 - Move #246079 - Robot Genetic 1]
[2013.06.23 16:22:59 Generation #1 - Move #246560 - Robot Genetic 2]
[2013.06.23 16:23:29 Generation #1 - Move #247047 - Robot Genetic 1]
[2013.06.23 16:23:59 Generation #1 - Move #247528 - Robot Genetic 2]
[2013.06.23 16:24:29 Generation #1 - Move #248001 - Robot Genetic 2]
[2013.06.23 16:24:59 Generation #1 - Move #248477 - Robot Genetic 1]
[2013.06.23 16:25:29 Generation #1 - Move #248970 - Robot Genetic 1]
[2013.06.23 16:25:59 Generation #1 - Move #249475 - Robot Genetic 1]
[2013.06.23 16:26:29 Generation #1 - Move #249948 - Robot Genetic 1]
[2013.06.23 16:26:59 Generation #1 - Move #250435 - Robot Genetic 1]
[2013.06.23 16:27:29 Generation #1 - Move #250927 - Robot Genetic 2]
[2013.06.23 16:27:59 Generation #1 - Move #251400 - Robot Genetic 1]
[2013.06.23 16:28:29 Generation #1 - Move #251885 - Robot Genetic 1]
[2013.06.23 16:28:59 Generation #1 - Move #252364 - Robot Genetic 1]
[2013.06.23 16:29:29 Generation #1 - Move #252837 - Robot Genetic 1]
[2013.06.23 16:29:59 Generation #1 - Move #253295 - Robot Genetic 2]
[2013.06.23 16:30:29 Generation #1 - Move #253748 - Robot Genetic 2]
[2013.06.23 16:30:59 Generation #1 - Move #254258 - Robot Genetic 1]
[2013.06.23 16:31:29 Generation #1 - Move #254760 - Robot Genetic 2]
[2013.06.23 16:31:59 Generation #1 - Move #255233 - Robot Genetic 2]
[2013.06.23 16:32:29 Generation #1 - Move #255702 - Robot Genetic 2]
[2013.06.23 16:32:59 Generation #1 - Move #256190 - Robot Genetic 2]
[2013.06.23 16:33:29 Generation #1 - Move #256688 - Robot Genetic 1]
[2013.06.23 16:33:59 Generation #1 - Move #257182 - Robot Genetic 1]
[2013.06.23 16:34:29 Generation #1 - Move #257673 - Robot Genetic 2]
[2013.06.23 16:34:59 Generation #1 - Move #258147 - Robot Genetic 1]
[2013.06.23 16:35:29 Generation #1 - Move #258615 - Robot Genetic 2]
[2013.06.23 16:35:59 Generation #1 - Move #259088 - Robot Genetic 1]
[2013.06.23 16:36:29 Generation #1 - Move #259562 - Robot Genetic 2]
[2013.06.23 16:36:59 Generation #1 - Move #260032 - Robot Genetic 1]
[2013.06.23 16:37:29 Generation #1 - Move #260513 - Robot Genetic 2]
[2013.06.23 16:37:59 Generation #1 - Move #261007 - Robot Genetic 2]
[2013.06.23 16:38:29 Generation #1 - Move #261501 - Robot Genetic 2]
[2013.06.23 16:38:59 Generation #1 - Move #261981 - Robot Genetic 2]
[2013.06.23 16:39:29 Generation #1 - Move #262479 - Robot Genetic 2]
[2013.06.23 16:39:59 Generation #1 - Move #262977 - Robot Genetic 2]
[2013.06.23 16:40:29 Generation #1 - Move #263456 - Robot Genetic 1]
[2013.06.23 16:40:59 Generation #1 - Move #263937 - Robot Genetic 2]
[2013.06.23 16:41:29 Generation #1 - Move #264440 - Robot Genetic 1]
[2013.06.23 16:41:59 Generation #1 - Move #264931 - Robot Genetic 1]
[2013.06.23 16:42:29 Generation #1 - Move #265408 - Robot Genetic 2]
[2013.06.23 16:42:59 Generation #1 - Move #265900 - Robot Genetic 1]
[2013.06.23 16:43:29 Generation #1 - Move #266396 - Robot Genetic 1]
[2013.06.23 16:43:59 Generation #1 - Move #266896 - Robot Genetic 2]
[2013.06.23 16:44:29 Generation #1 - Move #267397 - Robot Genetic 1]
[2013.06.23 16:44:59 Generation #1 - Move #267871 - Robot Genetic 2]
[2013.06.23 16:45:29 Generation #1 - Move #268350 - Robot Genetic 1]
[2013.06.23 16:45:59 Generation #1 - Move #268843 - Robot Genetic 2]
[2013.06.23 16:46:29 Generation #1 - Move #269332 - Robot Genetic 2]
[2013.06.23 16:46:59 Generation #1 - Move #269827 - Robot Genetic 1]
[2013.06.23 16:47:29 Generation #1 - Move #270318 - Robot Genetic 2]
[2013.06.23 16:47:59 Generation #1 - Move #270799 - Robot Genetic 1]
[2013.06.23 16:48:29 Generation #1 - Move #271290 - Robot Genetic 2]
[2013.06.23 16:48:59 Generation #1 - Move #271781 - Robot Genetic 1]
[2013.06.23 16:49:29 Generation #1 - Move #272279 - Robot Genetic 1]
[2013.06.23 16:49:59 Generation #1 - Move #272776 - Robot Genetic 2]
[2013.06.23 16:50:29 Generation #1 - Move #273258 - Robot Genetic 1]
[2013.06.23 16:50:59 Generation #1 - Move #273752 - Robot Genetic 2]
[2013.06.23 16:51:29 Generation #1 - Move #274254 - Robot Genetic 2]
[2013.06.23 16:51:59 Generation #1 - Move #274763 - Robot Genetic 1]
[2013.06.23 16:52:29 Generation #1 - Move #275248 - Robot Genetic 2]
[2013.06.23 16:52:59 Generation #1 - Move #275715 - Robot Genetic 1]
[2013.06.23 16:53:29 Generation #1 - Move #276207 - Robot Genetic 2]
[2013.06.23 16:53:59 Generation #1 - Move #276701 - Robot Genetic 1]
[2013.06.23 16:54:29 Generation #1 - Move #277205 - Robot Genetic 2]
[2013.06.23 16:54:59 Generation #1 - Move #277709 - Robot Genetic 1]
[2013.06.23 16:55:29 Generation #1 - Move #278198 - Robot Genetic 2]
[2013.06.23 16:55:59 Generation #1 - Move #278694 - Robot Genetic 2]
[2013.06.23 16:56:29 Generation #1 - Move #279167 - Robot Genetic 2]
[2013.06.23 16:56:59 Generation #1 - Move #279640 - Robot Genetic 2]
[2013.06.23 16:57:29 Generation #1 - Move #280123 - Robot Genetic 2]
[2013.06.23 16:57:59 Generation #1 - Move #280618 - Robot Genetic 2]
[2013.06.23 16:58:29 Generation #1 - Move #281110 - Robot Genetic 1]
[2013.06.23 16:58:59 Generation #1 - Move #281583 - Robot Genetic 2]
[2013.06.23 16:59:29 Generation #1 - Move #282083 - Robot Genetic 1]
[2013.06.23 16:59:59 Generation #1 - Move #282551 - Robot Genetic 2]
[2013.06.23 17:00:29 Generation #1 - Move #283031 - Robot Genetic 2]
[2013.06.23 17:00:59 Generation #1 - Move #283504 - Robot Genetic 2]
[2013.06.23 17:01:29 Generation #1 - Move #283988 - Robot Genetic 1]
[2013.06.23 17:01:59 Generation #1 - Move #284451 - Robot Genetic 1]
[2013.06.23 17:02:29 Generation #1 - Move #284912 - Robot Genetic 2]
[2013.06.23 17:02:59 Generation #1 - Move #285368 - Robot Genetic 1]
[2013.06.23 17:03:29 Generation #1 - Move #285859 - Robot Genetic 1]
[2013.06.23 17:03:59 Generation #1 - Move #286313 - Robot Genetic 2]
[2013.06.23 17:04:29 Generation #1 - Move #286805 - Robot Genetic 1]
[2013.06.23 17:04:59 Generation #1 - Move #287296 - Robot Genetic 1]
[2013.06.23 17:05:29 Generation #1 - Move #287787 - Robot Genetic 1]
[2013.06.23 17:05:59 Generation #1 - Move #288278 - Robot Genetic 1]
[2013.06.23 17:06:29 Generation #1 - Move #288761 - Robot Genetic 1]
[2013.06.23 17:06:59 Generation #1 - Move #289245 - Robot Genetic 1]
[2013.06.23 17:07:29 Generation #1 - Move #289728 - Robot Genetic 2]
[2013.06.23 17:07:59 Generation #1 - Move #290205 - Robot Genetic 2]
[2013.06.23 17:08:29 Generation #1 - Move #290687 - Robot Genetic 1]
[2013.06.23 17:08:59 Generation #1 - Move #291152 - Robot Genetic 2]
[2013.06.23 17:09:29 Generation #1 - Move #291668 - Robot Genetic 1]
[2013.06.23 17:09:59 Generation #1 - Move #292152 - Robot Genetic 1]
[2013.06.23 17:10:29 Generation #1 - Move #292642 - Robot Genetic 2]
[2013.06.23 17:10:59 Generation #1 - Move #293087 - Robot Genetic 2]
[2013.06.23 17:11:29 Generation #1 - Move #293568 - Robot Genetic 1]
[2013.06.23 17:11:59 Generation #1 - Move #294058 - Robot Genetic 1]
[2013.06.23 17:12:29 Generation #1 - Move #294534 - Robot Genetic 2]
[2013.06.23 17:12:59 Generation #1 - Move #295026 - Robot Genetic 1]
[2013.06.23 17:13:29 Generation #1 - Move #295516 - Robot Genetic 1]
[2013.06.23 17:13:59 Generation #1 - Move #296022 - Robot Genetic 1]
[2013.06.23 17:14:29 Generation #1 - Move #296499 - Robot Genetic 2]
[2013.06.23 17:14:59 Generation #1 - Move #296982 - Robot Genetic 2]
[2013.06.23 17:15:05 Generation #1 - Move #297073]
Set max remaining moves: 10.
[2013.06.23 17:15:05 Generation #1 - Move #297083]
Force game over.

[2013.06.23 17:15:05 Generation #1]
Game over!
    0 |              Robot Genetic 2 | 297073 moves | 118815 score | 1 games | 297073.000000 avg moves | 118815.000000 avg score | 136640.8 (-1.883044672568639 -2.919143905543539 -0.9635902219449264 0.6318194885637246 2.327135898474488 3.3333714945370376 )
    1 |              Robot Genetic 1 | 297074 moves | 118828 score | 1 games | 297074.000000 avg moves | 118828.000000 avg score | 136652.6 (-0.7463702983468092 -0.6204272855664469 -4.772396962933903 4.3449783489821945 2.839652628013164 2.5851323029525437 )

--Mutation phase--

0 chromosomes replaced through mutation.

--Crossover & Mutation phase--

[2013.06.23 17:15:05 Generation #1 - Crossover&Mutation Robot Genetic 2]
Discreet crossover (-1.883044672568639 -2.919143905543539 -0.9635902219449264 0.6318194885637246 2.327135898474488 3.3333714945370376 ) and (-1.883044672568639 -2.919143905543539 -0.9635902219449264 0.6318194885637246 2.327135898474488 3.3333714945370376 ) => (-1.883044672568639 -2.919143905543539 -0.9635902219449264 0.6318194885637246 2.327135898474488 3.3333714945370376 ) and (-1.883044672568639 -2.919143905543539 -0.9635902219449264 0.6318194885637246 2.327135898474488 3.3333714945370376 )
